agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_deprov_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica|fecha_bbdd|codigo_bbdd
2022|4b|8482|4|ESCUELA IGNACIO CARRERA PINTO|12|DE MAGALLANES Y DE LA ANT|123|TIERRA DEL|12303|TIMAUKEL|121|Magallanes|2|1|3|2|2|2|292|301|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|7646|5|ESCUELA ROTARIO PEDRO AVELINO BRAVO|10|DE LOS LAGOS|101|LLANQUIHUE|10101|PUERTO MONTT|101|Llanquihue|2|1|1|1|22|24|248|223|-12|-27|3|-5|0|-1|0|0|||||54.5|27.3|18.2|66.7|29.2|4.2|0|20231017|final20231017v2
2022|4b|10302|0|ESCUELA ANNE ELEONOR ROOSEVELT|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|2|1|2|1|21|21|249|222|25|6|-6|-16|1|0|0|-1|||||47.6|28.6|23.8|76.2|14.3|9.5|0|20231017|final20231017v2
2022|4b|9810|8|LICEO POLITECNICO PART.SAGRADO CORAZON|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13116|LO ESPEJO|132|Sur|3|2|2|1|51|50|249|234|-11|-33|-6|-4|0|-1|0|0|||||47.1|27.5|25.5|64|32|4|0|20231017|final20231017v2
2022|4b|8974|5|COLEGIO CAMPVS COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13123|PROVIDENCIA|133|Oriente|4|3|5|1|39|39|295|293|-15|-6|-5|6|-1|0|0|0|||||17.9|20.5|61.5|7.7|38.5|53.8|0|20231017|final20231017v2
2022|4b|5980|3|ESC. BASICA LLAULLAHUE|9|DE LA ARAUCANÍA|91|CAUTÍN|9103|CUNCO|92|Cautin Norte|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|15767|8|COLEGIO DIEGO PORTALES|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6108|MACHALÍ|61|Cachapoal|3|2|2|1|37|35|272|234|13|-23|17|-4|0|-1|1|0|||||27|32.4|40.5|54.3|37.1|8.6|0|20231017|final20231017v2
2022|4b|8290|2|ESCUELA RURAL KUME RUKA WEKETRUMAO|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|102|Chiloe|1|1|1|2|5|6|239|243|0|0|0|15|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|8536|7|ESCUELA REPUBLICA DE ISRAEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13101|SANTIAGO|131|Centro|2|1|3|1|48|50|267|243|9|-8|0|-6|0|0|0|-1|||||29.2|27.1|43.8|46|48|6|0|20231017|final20231017v2
2022|4b|31012|3|INSTITUTO CHILE ASIA PACIFICO|14|DE LOS RÍOS|141|VALDIVIA|14101|VALDIVIA|141|Valdivia|3|2|3|1|21|21|265|236|11|-6|-2|-13|0|0|0|-1|||||28.6|38.1|33.3|61.9|28.6|9.5|0|20231017|final20231017v2
2022|4b|9618|0|ESCUELA BAS. BENJAMIN SUBERCASEAUX|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13111|LA GRANJA|132|Sur|6|4|2|1|63|62|254|233|35|12|-1|-5|1|1|0|0|||||41.3|23.8|34.9|59.7|32.3|8.1|0|20231017|final20231017v2
2022|4b|5634|0|ESCUELA NIRRIMAPU|9|DE LA ARAUCANÍA|91|CAUTÍN|9112|PADRE LAS CAS|93|Cautin Sur|2|1|1|2|9|10|270|264|16|29|25|36|0|1|1|1||||||||30|60|10|0|20231017|final20231017v2
2022|4b|5880|7|ESCUELA EDUARDO FREI MONTALVA|9|DE LA ARAUCANÍA|91|CAUTÍN|9113|PERQUENCO|92|Cautin Norte|2|1|2|1|42|42|247|243|-18|-7|-8|5|-1|0|-1|0|||||40.5|33.3|26.2|50|38.1|11.9|0|20231017|final20231017v2
2022|4b|6126|3|ESCUELA PARTICULAR NUEVA ESPERANZA|9|DE LA ARAUCANÍA|91|CAUTÍN|9120|VILLARRICA|93|Cautin Sur|3|2|1|1|10|10|271|225|57|-1|26|-3|1|0|1|0|||||40|20|40|60|30|10|0|20231017|final20231017v2
2022|4b|4798|8|SAGRADOS CORAZONES|8|DEL BIOBÍO|81|CONCEPCIÓN|8112|HUALPÉN|83|Concepcion|4|3|5|1|75|73|306|289|14|1|6|2|1|0|1|0|||||9.3|22.7|68|12.3|42.5|45.2|0|20231017|final20231017v2
2022|4b|3470|3|ESCUELA TRINIDAD ALCAINO TAPIA|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|73|Linares|2|1|2|2|13|14|252|246|-10|13|-3|8|0|0|0|0|||||38.5|38.5|23.1|57.1|28.6|14.3|0|20231017|final20231017v2
2022|4b|8436|0|ESCUELA PORTUGAL|12|DE MAGALLANES Y DE LA ANT|121|MAGALLANES|12101|PUNTA ARENAS|121|Magallanes|1|1|2|1|18|18|247|219|15|16|-8|-19|0|1|0|-1|||||50|27.8|22.2|72.2|27.8|0|0|20231017|final20231017v2
2022|4b|7354|7|ESCUELA RURAL LUZ Y SABER|10|DE LOS LAGOS|103|OSORNO|10301|OSORNO|103|Osorno|2|1|1|2|9|8|268|236|6|-1|23|8|0|0|1|0|||||||||||0|20231017|final20231017v2
2022|4b|7600|7|ESCUELA PARTICULAR N.163 LAFQUELMAPU|10|DE LOS LAGOS|103|OSORNO|10306|SAN JUAN DE L|103|Osorno|3|2|1|2|4|4|277|215|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|8682|7|COLEGIO RAFAEL SANHUEZA LIZARDI|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|3|2|4|1|82|83|285|278|1|-10|5|15|0|0|0|1|||||17.1|35.4|47.6|13.3|57.8|28.9|0|20231017|final20231017v2
2022|4b|7108|0|ESCUELA PART. PADRE ENRIQUE ROMER|14|DE LOS RÍOS|141|VALDIVIA|14108|PANGUIPULLI|141|Valdivia|3|2|2|2|23|24|271|249|-1|-4|16|11|0|0|1|1|||||26.1|26.1|47.8|37.5|54.2|8.3|0|20231017|final20231017v2
2022|4b|10010|2|MUSTAFA KEMAL ATATURK|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13117|LO PRADO|134|Poniente|6|4|3|1|23|25|263|251|51|46|-4|2|1|1|0|0|||||30.4|34.8|34.8|40|40|20|0|20231017|final20231017v2
2022|4b|8928|1|LICEO JOSE VICTORINO LASTARRIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13123|PROVIDENCIA|133|Oriente|1|1|4|1|58|61|272|265|16|9|-8|2|1|0|-1|0|||||27.6|34.5|37.9|29.5|52.5|18|0|20231017|final20231017v2
2022|4b|6272|3|ESCUELA BASICA LICARAYEN|9|DE LA ARAUCANÍA|91|CAUTÍN|9107|GORBEA|93|Cautin Sur|2|1|2|1|8|8|229|196|-7|-33|-26|-42|0|-1|-1|-1|||||||||||0|20231017|final20231017v2
2022|4b|8336|4|ESCUELA RURAL EL LIMITE|10|DE LOS LAGOS|104|PALENA|10402|FUTALEUFÚ|104|Palena|2|1|4|2|6|6|251|268|0|0|-29|5|0|0|-1|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|25316|2|COLEGIO PUELMAPU|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13122|PEÑALOLÉN|133|Oriente|3|2|2|1|27|27|245|231|-1|-1|-10|-7|0|0|-1|0|||||44.4|33.3|22.2|74.1|18.5|7.4|0|20231017|final20231017v2
2022|4b|12083|9|COLEGIO LO ERRAZURIZ|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|134|Poniente|3|2|3|1|49|50|237|234|-10|-2|-30|-15|0|0|-1|-1|||||49|32.7|18.4|56|36|8|0|20231017|final20231017v2
2022|4b|7861|1|ESCUELA RURAL EL JARDIN DE OLMOPULLI|10|DE LOS LAGOS|101|LLANQUIHUE|10108|MAULLÍN|101|Llanquihue|2|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|699|8|ESCUELA MARIA ISABEL PERALTA P.|4|DE COQUIMBO|41|ELQUI|4105|PAIHUANO|41|Elqui|2|1|2|2|3|1|315|0|0|0|0|0|0|0|0|0||1|1|1|||||||0|20231017|final20231017v2
2022|4b|3853|9|ESCUELA JULIO MONTT SALAMANCA|16|DE ÑUBLE|163|PUNILLA|16302|COIHUECO|161|Diguillín|2|1|2|2|2|2|193|171|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|1197|5|ESCUELA ESPANA|5|DE VALPARAÍSO|53|LOS ANDES|5301|LOS ANDES|52|San Felipe - Los Andes|2|1|3|1|95|100|266|254|-6|-4|-1|5|0|0|0|1|||||33.7|28.4|37.9|41|38|21|0|20231017|final20231017v2
2022|4b|14716|8|PAN AMERICAN COLLEGE VINA DEL MAR|5|DE VALPARAÍSO|51|VALPARAÍSO|5109|VIÑA DEL MAR|53|Valparaiso - Isla de Pascua|3|2|4|1|23|23|270|251|-17|-14|-10|-12|-1|-1|-1|-1|||||30.4|30.4|39.1|34.8|56.5|8.7|0|20231017|final20231017v2
2022|4b|3355|3|ESCUELA GABRIELA MISTRAL|7|DEL MAULE|74|LINARES|7403|LONGAVÍ|73|Linares|2|1|1|2|8|7|217|211|-20|-8|-28|-17|0|0|-1|-1|||||||||||0|20231017|final20231017v2
2022|4b|6793|8|ESCUELA RURAL HUELLELHUE|14|DE LOS RÍOS|141|VALDIVIA|14101|VALDIVIA|141|Valdivia|2|1|3|2|5|5|245|218|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|9710|1|ESCUELA BASICA SANTA ADRIANA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13116|LO ESPEJO|132|Sur|2|1|2|1|13|13|227|225|-7|-18|-28|-13|0|0|-1|-1|||||53.8|38.5|7.7|53.8|46.2|0|0|20231017|final20231017v2
2022|4b|722|6|ESC. HEBERTO VELAZQUEZ VELAZQUEZ|4|DE COQUIMBO|43|LIMARÍ|4301|OVALLE|42|Limari|2|1|2|1|31|31|289|264|53|38|34|26|1|1|1|1|||||9.7|32.3|58.1|32.3|35.5|32.3|0|20231017|final20231017v2
2022|4b|25101|1|COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13113|LA REINA|133|Oriente|3|2|3|1|98|101|271|249|-10|-26|4|0|-1|-1|0|0|||||25.5|31.6|42.9|46.5|41.6|11.9|0|20231017|final20231017v2
2022|4b|6464|5|ESCUELA PARTICULAR HUAPI|9|DE LA ARAUCANÍA|91|CAUTÍN|9116|SAAVEDRA|92|Cautin Norte|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|16780|0|COLEGIO ALTO LAUQUÉN|8|DEL BIOBÍO|83|BIOBÍO|8301|LOS ÁNGELES|82|Bio Bio|3|2|3|1|62|65|274|249|4|-3|7|0|0|0|1|0|||||27.4|27.4|45.2|38.5|46.2|15.4|0|20231017|final20231017v2
2022|4b|1128|2|ESCUELA COMUNIDADES DE VALLE HERMOSO|5|DE VALPARAÍSO|54|PETORCA|5401|LA LIGUA|51|Quillota - Petorca|2|1|2|2|22|23|238|229|-1|6|-17|-9|0|0|-1|-1|||||50|22.7|27.3|60.9|34.8|4.3|0|20231017|final20231017v2
2022|4b|9733|0|ESCUELA BASICA CLARA  ESTRELLA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13116|LO ESPEJO|132|Sur|2|1|1|1|22|23|254|235|-30|-7|9|7|-1|0|0|0|||||40.9|22.7|36.4|65.2|21.7|13|0|20231017|final20231017v2
2022|4b|25508|4|COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUC|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|3|2|4|1|59|59|300|283|1|-8|20|20|0|0|1|1|||||10.2|27.1|62.7|16.9|47.5|35.6|0|20231017|final20231017v2
2022|4b|13434|1|COLEGIO SAN JOAQUIN|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|41|Elqui|4|3|5|1|48|47|306|288|-10|-14|6|1|0|-1|0|0|||||10.4|22.9|66.7|17|34|48.9|0|20231017|final20231017v2
2022|4b|24795|2|COLEGIO EMAUS|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13114|LAS CONDES|133|Oriente|4|3|5|1|2|2|220|193|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|6487|4|ESCUELA PARTICULAR LOS CISNES|9|DE LA ARAUCANÍA|91|CAUTÍN|9116|SAAVEDRA|92|Cautin Norte|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|5442|9|ESCUELA BASICA EMILIA ROMAGNA|9|DE LA ARAUCANÍA|92|MALLECO|9210|TRAIGUÉN|91|Malleco|2|1|1|1|28|28|285|258|-4|-10|40|30|0|0|1|1|||||14.3|39.3|46.4|39.3|39.3|21.4|0|20231017|final20231017v2
2022|4b|4852|6|ESCUELA BASICA CALETA DEL MEDIO|8|DEL BIOBÍO|81|CONCEPCIÓN|8111|TOMÉ|83|Concepcion|2|1|1|2|1|0|0||0||0||0||0||1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|17725|3|COLEGIO SAN ESTEBAN DE BULNES|16|DE ÑUBLE|161|DIGUILLÍN|16102|BULNES|161|Diguillín|3|2|4|1|38|40|277|261|4|-3|-3|-2|0|0|0|0|||||21.1|34.2|44.7|35|37.5|27.5|0|20231017|final20231017v2
2022|4b|17848|9|YIRE LICEO POLITECNICO DE COIHUECO|16|DE ÑUBLE|163|PUNILLA|16302|COIHUECO|161|Diguillín|3|2|2|1|32|32|249|225|-30|-40|-6|-13|-1|-1|0|-1|||||53.1|21.9|25|71.9|21.9|6.3|0|20231017|final20231017v2
2022|4b|15|9|LICEO BICENTENARIO ARTISTICO DR. JUAN NOE CR|15|DE ARICA Y PARINACOTA|151|ARICA|15101|ARICA|151|Arica|6|4|4|1|31|31|267|234|3|-15|-13|-29|0|-1|-1|-1|||||32.3|35.5|32.3|61.3|32.3|6.5|0|20231017|final20231017v2
2022|4b|25485|1|ESC. BASICA  `SAN BENIGNO`|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|137|Norte|3|2|2|1|27|30|266|242|41|20|11|4|1|1|1|0|||||22.2|44.4|33.3|53.3|36.7|10|0|20231017|final20231017v2
2022|4b|9335|1|ESCUELA PARTICULAR LOS COPIHUES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|136|Cordillera|3|2|2|1|17|17|248|245|-42|-38|-7|7|-1|-1|0|0|||||58.8|11.8|29.4|47.1|41.2|11.8|0|20231017|final20231017v2
2022|4b|25224|7|COLEGIO BERTAIT COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13115|LO BARNECHEA|133|Oriente|4|3|5|1|4|4|248|223|0|0|0|0|0|0|0|0|2|2|1|1|||||||0|20231017|final20231017v2
2022|4b|5250|7|ESCUELA REGIMIENTO HUSARES|9|DE LA ARAUCANÍA|92|MALLECO|9201|ANGOL|91|Malleco|2|1|1|2|4|4|217|262|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|2594|1|ESCUELA BASICA HUGO URZUA URZUA|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGUA|6304|LOLOL|62|Colchagua|2|1|3|2|4|4|284|238|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|10586|4|ESCUELA ELEODORO YANEZ PONCE DE LEON|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|132|Sur|1|1|1|1|45|45|243|217|3|-2|-2|-11|0|0|0|-1|||||42.2|28.9|28.9|73.3|24.4|2.2|0|20231017|final20231017v2
2022|4b|822|2|ESCUELA JUNTAS|4|DE COQUIMBO|43|LIMARÍ|4303|MONTE PATRIA|42|Limari|2|1|2|2|12|15|240|248|-26|1|-15|10|-1|0|-1|0|||||58.3|25|16.7|53.3|20|26.7|0|20231017|final20231017v2
2022|4b|11107|4|COLEGIO PART.SANTA TERESA DE JESUS|4|DE COQUIMBO|43|LIMARÍ|4301|OVALLE|42|Limari|4|3|4|1|41|41|272|240|-15|-28|-8|-23|-1|-1|-1|-1|||||22|43.9|34.1|58.5|34.1|7.3|0|20231017|final20231017v2
2022|4b|9312|2|CHILEAN EAGLES COLLEGE - LA FLORIDA|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|136|Cordillera|3|2|4|1|122|125|284|277|13|2|4|14|1|0|0|1|||||20.5|24.6|54.9|16|50.4|33.6|0|20231017|final20231017v2
2022|4b|11968|7|COLEGIO CUMBRES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13114|LAS CONDES|133|Oriente|4|3|5|1|98|98|308|323|3|16|8|36|0|1|1|1|||||7.1|20.4|72.4|2|18.4|79.6|0|20231017|final20231017v2
2022|4b|24626|3|COMPLEJO EDUCACIONAL ALBERTO WIDMER|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|134|Poniente|3|2|3|1|66|68|271|256|-9|-9|4|7|0|0|0|1|||||28.8|25.8|45.5|41.2|44.1|14.7|0|20231017|final20231017v2
2022|4b|630|0|COLEGIO LA HERRADURA|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|41|Elqui|6|4|3|1|34|36|237|223|-35|-29|-30|-26|-1|-1|-1|-1|||||44.1|29.4|26.5|66.7|27.8|5.6|0|20231017|final20231017v2
2022|4b|799|4|COLEGIO REPUBLICA DE CHILE|4|DE COQUIMBO|43|LIMARÍ|4303|MONTE PATRIA|42|Limari|2|1|1|1|25|25|237|222|-7|-26|-8|-6|0|-1|0|0|||||52|20|28|80|12|8|0|20231017|final20231017v2
2022|4b|3876|8|ESCUELA HECTOR MANUEL ARIAS CORTES|16|DE ÑUBLE|161|DIGUILLÍN|16106|PINTO|161|Diguillín|2|1|2|2|2|2|236|250|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|1220|3|ESCUELA PARTICULAR N°27 EDÉN DEL NIÑO|5|DE VALPARAÍSO|53|LOS ANDES|5301|LOS ANDES|52|San Felipe - Los Andes|3|2|3|1|37|37|278|258|-22|-17|11|9|-1|-1|1|1|||||21.6|29.7|48.6|27|64.9|8.1|0|20231017|final20231017v2
2022|4b|1389|7|ESCUELA CRISTINA DURAN|5|DE VALPARAÍSO|55|QUILLOTA|5501|QUILLOTA|51|Quillota - Petorca|2|1|2|2|9|8|234|222|0|0|-21|-16|0|0|-1|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|1881|3|COLEGIO LUIS CRUZ MARTÍNEZ|5|DE VALPARAÍSO|58|MARGA MARGA|5801|QUILPUÉ|53|Valparaiso - Isla de Pascua|1|1|2|1|44|45|232|225|-9|-26|-23|-13|0|-1|-1|-1|||||52.3|34.1|13.6|66.7|26.7|6.7|0|20231017|final20231017v2
2022|4b|10686|0|LICEO MUNICIPAL POETISA GABRIELA MISTRAL|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13403|CALERA DE TAN|132|Sur|1|1|2|2|39|40|239|231|6|17|-16|-7|0|1|-1|-1|||||46.2|35.9|17.9|62.5|27.5|10|0|20231017|final20231017v2
2022|4b|13342|6|COLEGIO PARTICULAR SAN FRANCISCO JAVIER|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|41|Elqui|3|2|3|1|11|12|220|219|-12|7|-47|-30|0|0|-1|-1|||||72.7|9.1|18.2|83.3|8.3|8.3|0|20231017|final20231017v2
2022|4b|530|4|COLEGIO GABRIEL GONZALEZ VIDELA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|41|Elqui|1|1|3|1|58|57|251|237|10|8|-16|-12|0|0|-1|-1|||||41.4|34.5|24.1|54.4|35.1|10.5|0|20231017|final20231017v2
2022|4b|5227|2|ESCUELA JOSÉ ELÍAS BOLIVAR HERRERA|9|DE LA ARAUCANÍA|92|MALLECO|9201|ANGOL|91|Malleco|2|1|2|1|15|14|276|260|0|0|21|22|0|0|1|1|||3|3|6.7|40|53.3|28.6|57.1|14.3|0|20231017|final20231017v2
2022|4b|25785|0|COLEGIO PART. ROYAL AMERICAN SCHOOL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|134|Poniente|4|3|5|1|37|35|284|263|-1|-12|-16|-24|0|0|-1|-1|||||21.6|27|51.4|22.9|65.7|11.4|0|20231017|final20231017v2
2022|4b|2694|8|ESCUELA PROF. MONICA SILVA GOMEZ|6|DEL LIBERTADOR BERNARDO O|62|CARDENAL CA|6202|LA ESTRELLA|63|Cardenal Caro|2|1|3|1|32|32|275|261|21|1|8|12|1|0|1|1|||||21.9|15.6|62.5|31.3|43.8|25|0|20231017|final20231017v2
2022|4b|3186|0|ESCUELA MIGUEL FAUNDEZ MORALES|7|DEL MAULE|71|TALCA|7102|CONSTITUCIÓN|72|Talca|2|1|2|2|2|2|269|232|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|16588|3|COLEGIO SAN ALFONSO DE EL BOLDO|7|DEL MAULE|73|CURICÓ|7301|CURICÓ|71|Curico|3|2|3|1|21|27|278|248|8|-9|11|-1|0|0|1|0|2||3||23.8|23.8|52.4|37|55.6|7.4|0|20231017|final20231017v2
2022|4b|10915|0|COLEGIO CARDENAL ANTONIO SAMORE|15|DE ARICA Y PARINACOTA|151|ARICA|15101|ARICA|151|Arica|3|2|3|1|82|83|280|259|-12|-21|13|10|-1|-1|1|1|||||19.5|34.1|46.3|34.9|45.8|19.3|0|20231017|final20231017v2
2022|4b|22476|6|COLEGIO SAN JOSE|14|DE LOS RÍOS|141|VALDIVIA|14106|MARIQUINA|141|Valdivia|2|1|2|1|15|16|264|251|14|9|9|13|0|0|0|1|||||33.3|33.3|33.3|50|37.5|12.5|0|20231017|final20231017v2
2022|4b|7085|8|COMPLEJO EDUCACIONAL TIERRA DE ESPERANZA|14|DE LOS RÍOS|141|VALDIVIA|14108|PANGUIPULLI|141|Valdivia|1|1|1|2|21|23|248|219|2|-24|3|-9|0|-1|0|-1|||||61.9|14.3|23.8|65.2|34.8|0|0|20231017|final20231017v2
2022|4b|9741|1|ESCUELA BASICA COEDUCACIONAL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13116|LO ESPEJO|132|Sur|2|1|1|1|25|25|248|218|22|27|3|-10|1|1|0|-1|||||44|24|32|64|28|8|0|20231017|final20231017v2
2022|4b|9504|4|ESCUELA PARTICULAR Y COLEGIO CHILE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13130|SAN MIGUEL|131|Centro|3|2|4|1|143|146|294|282|9|1|14|19|0|0|1|1|||||10.5|24.5|65|15.1|44.5|40.4|0|20231017|final20231017v2
2022|4b|836|2|ESCUELA INES DE SUAREZ|4|DE COQUIMBO|43|LIMARÍ|4303|MONTE PATRIA|42|Limari|2|1|2|2|2|2|271|250|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|6587|0|ESCUELA ALEJANDRO GOROSTIAGA|9|DE LA ARAUCANÍA|91|CAUTÍN|9111|NUEVA IMPERIA|92|Cautin Norte|6|4|2|1|40|41|248|216|-4|-23|-7|-22|0|-1|0|-1|||||45|25|30|65.9|29.3|4.9|0|20231017|final20231017v2
2022|4b|5911|0|ESC. BASICA CANTINO|9|DE LA ARAUCANÍA|91|CAUTÍN|9119|VILCÚN|92|Cautin Norte|2|1|1|2|7|7|274|291|0|0|29|63|0|0|1|1|||1|1|||||||0|20231017|final20231017v2
2022|4b|3255|7|ESCUELA SANTA BARBARA|7|DEL MAULE|74|LINARES|7401|LINARES|73|Linares|2|1|2|1|10|10|301|268|30|15|46|30|1|0|1|1|||||20|0|80|20|70|10|0|20231017|final20231017v2
2022|4b|16488|7|COLEGIO ADVENTISTA MARANATA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|39|38|263|252|-19|-4|-4|3|-1|0|0|0|||||41|25.6|33.3|42.1|36.8|21.1|0|20231017|final20231017v2
2022|4b|730|7|ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA|4|DE COQUIMBO|43|LIMARÍ|4301|OVALLE|42|Limari|2|1|1|2|13|13|283|232|11|-14|38|4|0|0|1|0|||||23.1|23.1|53.8|53.8|46.2|0|0|20231017|final20231017v2
2022|4b|20212|6|COLEGIO HEBREO|9|DE LA ARAUCANÍA|91|CAUTÍN|9101|TEMUCO|92|Cautin Norte|3|2|4|1|33|33|268|258|-14|-5|-12|-5|0|0|-1|0|||||48.5|12.1|39.4|45.5|30.3|24.2|0|20231017|final20231017v2
2022|4b|14224|7|ESC  PART  KORC SCHOOL|5|DE VALPARAÍSO|51|VALPARAÍSO|5103|CONCÓN|53|Valparaiso - Isla de Pascua|4|3|4|1|16|16|295|283|36|42|15|20|1|1|1|1|||||18.8|12.5|68.8|18.8|31.3|50|0|20231017|final20231017v2
2022|4b|2365|5|ESCUELA BASICA PATAGUAS CERRO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6113|PICHIDEGUA|61|Cachapoal|2|1|2|2|23|22|229|210|-14|-13|-26|-28|0|0|-1|-1|||||52.2|43.5|4.3|68.2|31.8|0|0|20231017|final20231017v2
2022|4b|2863|0|COLEGIO ADVENTISTA DE MOLINA|7|DEL MAULE|73|CURICÓ|7304|MOLINA|71|Curico|3|2|3|1|44|44|268|256|8|13|1|7|0|1|0|1|||||25|34.1|40.9|34.1|50|15.9|0|20231017|final20231017v2
2022|4b|8367|4|COLEGIO MATER DEI DE COYHAIQUE|11|DE AYSÉN DEL GENERAL CARL|111|COYHAIQUE|11101|COYHAIQUE|111|Coyhaique|3|2|4|1|71|70|278|257|-7|-2|-2|-6|0|0|0|-1|||||22.5|29.6|47.9|37.1|42.9|20|0|20231017|final20231017v2
2022|4b|7961|8|ESCUELA RURAL LOS PELLINES|10|DE LOS LAGOS|101|LLANQUIHUE|10107|LLANQUIHUE|101|Llanquihue|6|4|2|2|13|13|237|210|-9|-7|-18|-28|0|0|-1|-1|||||53.8|30.8|15.4|84.6|15.4|0|0|20231017|final20231017v2
2022|4b|7285|0|ESCUELA PARTICULAR BOQUIAL|14|DE LOS RÍOS|142|DEL RANCO|14204|RÍO BUENO|142|Ranco|3|2||2|||||||||||||||||||||||2|20231017|final20231017v2
