agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica
2017|4b|9339|4|ESCUELA Y COLEGIO POLITECNICO LOS HEROES|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|14|LA FLORIDA|3|2|2|1|10|10|204|192|-26|-51|-52|-56|0|-1|-1|-1|||||90|0|10|80|20|0|0
2017|4b|22372|7|COMPLEJO EDUCACIONAL SAN CRESCENTE|10|DE LOS LAGOS|4|CHILOÉ|1|CASTRO|3|2|4|2|31|31|291|264|-11|-33|6|-13|0|-1|0|-1|||||9.7|35.5|54.8|41.9|32.3|25.8|0
2017|4b|25028|7|CENTRO EDUC. DIEGO DE ALMAGRO|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|13|PEÑALOLÉN|3|2|2|1|53|57|267|257|16|17|11|9|1|1|1|1|||||30.2|30.2|39.6|40.4|49.1|10.5|0
2017|4b|12193|2|ESCUELA PARTICULAR N.310 RELDEHUE|10|DE LOS LAGOS|5|PALENA|1|CHAITÉN|3|2|1|2|2|2|322|260|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|16776|2|ESCUELA BÁSICA N°2415 LYCÉE ANTOINE DE SAINT EXUPÉRY|13|METROPOLITANA DE SANTIAGO|2|CHACABUCO|1|COLINA|4|3|5|1|53|51|284|266|-5|-2|-19|-31|0|0|-1|-1|||||26.4|13.2|60.4|25.5|51|23.5|0
2017|4b|2114|8|ESCUELA MUNICIPAL MARCELA PAZ|6|DEL LIBERTADOR BERNARDO OHIGGINS|1|CACHAPOAL|1|RANCAGUA|1|1|3|1|127|131|274|277|12|20|4|15|1|1|0|1|||||27.6|26.8|45.7|19.1|49.6|31.3|0
2017|4b|30003|9|COLEGIO JUAN PABLO II|15|DE ARICA Y PARINACOTA|1|ARICA|1|ARICA|3|2|3|1|32|31|240|232|-12|9|-30|-30|0|0|-1|-1|||||53.1|28.1|18.8|74.2|22.6|3.2|0
2017|4b|5309|0|ESCUELA BASICA RIO AMARGO|9|DE LA ARAUCANÍA|1|MALLECO|3|COLLIPULLI|2|1|1|2|4|2|233|224|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|17660|5|SCUOLA ITALIANA DI CONCEPCION|8|DEL BIOBÍO|3|CONCEPCIÓN|9|CORONEL|3|2|5|1|27|28|306|296|5|11|3|-1|0|0|0|0|||||7.4|29.6|63|7.1|39.3|53.6|0
2017|4b|5807|6|ESCUELA PARTICULAR LA ROCA|9|DE LA ARAUCANÍA|2|CAUTÍN|20|PADRE LAS CASAS|3|2|2|2|2|2|301|207|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|9637|7|COLEGIO CHRISTIAN GARDEN SCHOOL|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|16|LA GRANJA|3|2|3|1|117|116|268|266|2|1|-2|4|0|0|0|0|||||31.6|29.1|39.3|29.3|49.1|21.6|0
2017|4b|8463|8|THE BRITISH SCHOOL|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|2|MAGALLANES|1|PUNTA ARENAS|4|3|5|1|39|40|293|282|-4|16|-10|-15|0|1|-1|-1|||||12.8|28.2|59|25|37.5|37.5|0
2017|4b|9147|2|COLEGIO PARTICULAR N 1 DE NUNOA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|10|ÑUÑOA|3|2|3|1|51|55|268|252|-5|-27|-2|-10|0|-1|0|-1|||||31.4|25.5|43.1|41.8|47.3|10.9|0
2017|4b|740|4|ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS|4|DE COQUIMBO|2|LIMARÍ|1|OVALLE|2|1|1|2|5|5|211|197|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|7573|6|ESCUELA RURAL LLAHUALCO|10|DE LOS LAGOS|2|OSORNO|6|RÍO NEGRO|2|1|1|2|0|1||0||0||0||0||0|1|1|2|2|||||||0
2017|4b|10229|6|ESCUELA PARTICULAR JOSE BERNARDO SUAREZ|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|31|RENCA|3|2|1|1|17|17|227|229|-27|-34|-23|-9|-1|-1|-1|0|||||64.7|23.5|11.8|58.8|35.3|5.9|0
2017|4b|13475|9|COLEGIO SAN MARTIN DE PORRES|4|DE COQUIMBO|1|ELQUI|1|LA SERENA|3|2|2|1|60|59|276|273|19|-8|20|25|1|0|1|1|||||20|48.3|31.7|20.3|47.5|32.2|0
2017|4b|7181|1|COLEGIO SANTA MARTA|14|DE LOS RÍOS|6|DEL RANCO|9|LA UNIÓN|3|2|3|1|45|44|289|280|1|6|19|18|0|0|1|1|||||17.8|20|62.2|13.6|54.5|31.8|0
2017|4b|22280|1|ESCUELA PARTICULAR ALONSO DE ERCILLA|14|DE LOS RÍOS|6|DEL RANCO|5|FUTRONO|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0
2017|4b|12001|4|COLEGIO PARTICULAR EVANGÉLICO BETANIA|8|DEL BIOBÍO|1|ÑUBLE|1|CHILLÁN|3|2|2|1|52|48|248|251|9|14|-8|3|0|1|-1|0|||||50|26.9|23.1|43.8|47.9|8.3|0
2017|4b|8263|5|ESCUELA RURAL JOSE SANTOS LINCOMAN INAICHEO|10|DE LOS LAGOS|4|CHILOÉ|10|QUELLÓN|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0
2017|4b|8755|6|COLEGIO SAINT ROSE SCHOOL|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|1|SANTIAGO|4|3|5|1|42|43|288|275|-17|-17|-15|-22|-1|-1|-1|-1|||||9.5|42.9|47.6|16.3|58.1|25.6|0
2017|4b|3935|7|ESCUELA DE SAN VICENTE ALTO|8|DEL BIOBÍO|1|ÑUBLE|8|EL CARMEN|2|1|1|2|8|8|284|243|0|0|34|5|0|0|1|0|||1|1|||||||0
2017|4b|9345|9|ESCUELA PARTICULAR LOS CASTANOS|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|14|LA FLORIDA|3|2|2|1|18|18|216|199|-16|-28|-40|-49|0|-1|-1|-1|||||77.8|16.7|5.6|88.9|11.1|0|0
2017|4b|2538|0|ESCUELA LINDORFO MONTERO FUENZALIDA|6|DEL LIBERTADOR BERNARDO OHIGGINS|2|COLCHAGUA|5|CHÉPICA|2|1|1|2|15|15|267|273|18|17|17|35|0|0|1|1|||||26.7|26.7|46.7|33.3|33.3|33.3|0
2017|4b|5455|0|ESC.BASICA QUILQUEN|9|DE LA ARAUCANÍA|1|MALLECO|8|TRAIGUÉN|2|1|2|2|4|4|233|217|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|25091|0|ESC. BASICA BOSTON COLLEGE MAIPU|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|26|MAIPÚ|3|2|3|1|181|181|284|280|3|13|14|18|0|1|1|1|||||17.7|31.5|50.8|13.3|54.1|32.6|0
2017|4b|617|3|COLEGIO SANTA CECILIA|4|DE COQUIMBO|1|ELQUI|3|COQUIMBO|2|1|1|1|21|20|284|280|-5|6|34|42|0|0|1|1|||||19|28.6|52.4|15|60|25|0
2017|4b|2206|3|ESCUELA SIXTO MENDEZ PARADA|6|DEL LIBERTADOR BERNARDO OHIGGINS|1|CACHAPOAL|2|GRANEROS|2|1|2|1|34|35|264|227|22|-4|8|-21|1|0|1|-1|||||29.4|32.4|38.2|57.1|37.1|5.7|0
2017|4b|9700|4|COLEGIO PALESTINO|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|20|LA CISTERNA|2|1|2|1|23|21|253|245|4|15|-3|-3|0|0|0|0|||||43.5|34.8|21.7|42.9|52.4|4.8|0
2017|4b|1210|6|ESCUELA EL SAUCE|5|DE VALPARAÍSO|2|LOS ANDES|1|LOS ANDES|2|1|2|1|12|12|246|252|7|6|-10|4|0|0|0|0|||||58.3|25|16.7|41.7|50|8.3|0
2017|4b|17858|6|COLEGIO MIXTO INMACULADA CONCEPCION|8|DEL BIOBÍO|3|CONCEPCIÓN|2|TALCAHUANO|3|2|4|1|44|44|289|278|24|34|4|1|1|1|0|0|||||11.4|31.8|56.8|18.2|50|31.8|0
2017|4b|24759|6|ESC.NUESTRA SENORA DEL CARMEN DE CURACAV|13|METROPOLITANA DE SANTIAGO|5|MELIPILLA|3|CURACAVÍ|3|2|3|1|33|33|295|285|19|17|25|23|1|1|1|1|||||15.2|24.2|60.6|24.2|36.4|39.4|0
2017|4b|7779|8|ESCUELA RURAL ESTERO HUITO|10|DE LOS LAGOS|3|LLANQUIHUE|4|CALBUCO|2|1|1|2|3|3|226|233|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|9368|8|ESCUELA PARTICULAR PAPA JUAN PABLO II|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|14|LA FLORIDA|3|2|2|1|18|20|241|256|1|27|-15|8|0|1|-1|0|||||44.4|38.9|16.7|20|70|10|0
2017|4b|10696|8|LICEO TALAGANTE|13|METROPOLITANA DE SANTIAGO|6|TALAGANTE|1|TALAGANTE|1|1|3|1|30|31|273|268|16|17|3|6|0|0|0|0|||||33.3|16.7|50|29|38.7|32.3|0
2017|4b|594|0|COLEGIO FRANCISCO DE AGUIRRE|4|DE COQUIMBO|1|ELQUI|1|LA SERENA|3|2|3|1|13|11|285|264|46|22|15|2|1|0|1|0|||||23.1|30.8|46.2|18.2|63.6|18.2|0
2017|4b|13375|2|ESCUELA BASICA EL MEMBRILLO|4|DE COQUIMBO|3|CHOAPA|1|ILLAPEL|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|2|2|||||||0
2017|4b|1233|5|ESCUELA PABLO NERUDA|5|DE VALPARAÍSO|2|LOS ANDES|2|SAN ESTEBAN|2|1|2|1|36|36|259|266|6|24|3|18|0|1|0|1|||||30.6|41.7|27.8|27.8|50|22.2|0
2017|4b|2561|5|ESCUELA MUNICIPAL DE QUINAHUE|6|DEL LIBERTADOR BERNARDO OHIGGINS|2|COLCHAGUA|6|SANTA CRUZ|2|1|2|2|11|10|241|226|0|0|-15|-22|0|0|-1|-1|||1|1|54.5|27.3|18.2|80|10|10|0
2017|4b|6545|5|ESCUELA PARTICULAR CHANGO|9|DE LA ARAUCANÍA|2|CAUTÍN|17|CARAHUE|3|2||2|||||||||||||||||||||||1
2017|4b|12594|6|COLEGIO ANTAMARA|1|DE TARAPACÁ|3|IQUIQUE|1|IQUIQUE|3|2|3|1|59|55|267|246|3|11|-3|-16|0|0|0|-1|||||35.6|23.7|40.7|45.5|45.5|9.1|0
2017|4b|14703|6|THE KINGSTOWN SCHOOL|5|DE VALPARAÍSO|5|VALPARAÍSO|2|VIÑA DEL MAR|3|2|4|1|75|76|277|275|-9|-12|-8|-2|0|-1|-1|0|||||17.3|40|42.7|21.1|50|28.9|0
2017|4b|7756|9|ESCUELA RURAL CRISTO REY|10|DE LOS LAGOS|3|LLANQUIHUE|2|PUERTO VARAS|2|1||2|||||||||||||||||||||||1
2017|4b|13590|9|COLEGIO DE ADMINISTRACION Y COMERCIO EL INGENIO|4|DE COQUIMBO|2|LIMARÍ|1|OVALLE|2|1|2|1|16|17|225|204|-24|-57|-31|-44|-1|-1|-1|-1|||||68.8|25|6.3|82.4|17.6|0|0
2017|4b|3820|2|ESCUELA BULI-CASERIO|8|DEL BIOBÍO|1|ÑUBLE|3|ÑIQUÉN|2|1|1|2|7|7|285|241|8|1|35|3|0|0|1|0|||||||||||0
2017|4b|8157|4|ESCUELA RURAL JOSE MARIA ULLOA SALDIVIA|10|DE LOS LAGOS|4|CHILOÉ|4|DALCAHUE|1|1|2|2|2|2|243|280|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|9485|4|ESCUELA PARTICULAR HANSEL Y GRETEL|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|19|SAN MIGUEL|3|2|3|1|17|16|281|243|1|-6|11|-19|0|0|1|-1|||||29.4|23.5|47.1|50|50|0|0
2017|4b|16816|5|ESCUELA  BASICA N°201, REDWOOD COLLEGE|13|METROPOLITANA DE SANTIAGO|4|MAIPO|1|SAN BERNARDO|3|2|2|1|18|23|229|227|4|4|-27|-21|0|0|-1|-1|||||50|33.3|16.7|65.2|30.4|4.3|0
2017|4b|3488|6|ESCUELA IRENE MORALES|7|DEL MAULE|3|LINARES|8|SAN JAVIER|2|1|1|2|7|7|251|252|0|0|1|14|0|0|0|0|||1|1|||||||0
2017|4b|17812|8|COLEGIO CONCEPCION CHIGUAYANTE|8|DEL BIOBÍO|3|CONCEPCIÓN|10|CHIGUAYANTE|3|2|4|1|87|86|285|282|4|-4|0|5|0|0|0|1|||||12.6|36.8|50.6|18.6|44.2|37.2|0
2017|4b|2492|9|ESCUELA MUNICIPAL|6|DEL LIBERTADOR BERNARDO OHIGGINS|2|COLCHAGUA|2|CHIMBARONGO|2|1|1|2|21|21|240|222|-18|-17|-10|-16|0|0|0|-1|||||52.4|23.8|23.8|66.7|28.6|4.8|0
2017|4b|24782|0|ESCUELA BÁSICA Y ESPECIAL BARROS LUCO|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|19|SAN MIGUEL|3|2|4|1|25|24|281|268|25|-5|-4|-9|1|0|0|-1|||||24|20|56|25|58.3|16.7|0
2017|4b|3843|1|ESCUELA PORVENIR DE CATO|8|DEL BIOBÍO|1|ÑUBLE|5|COIHUECO|2|1|2|2|36|36|270|247|10|-13|14|-1|0|0|1|0|||||22.2|36.1|41.7|44.4|38.9|16.7|0
2017|4b|6474|2|ESCUELA PARTICULAR QUIFO|9|DE LA ARAUCANÍA|2|CAUTÍN|16|SAAVEDRA|3|2|1|2|4|4|236|220|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|10458|2|ESCUELA VILLA INDEPENDENCIA|13|METROPOLITANA DE SANTIAGO|3|CORDILLERA|1|PUENTE ALTO|1|1|1|1|91|84|261|257|4|-2|11|19|0|0|1|1|||||34.1|37.4|28.6|35.7|46.4|17.9|0
2017|4b|16507|7|JUAN SALVADOR COLLEGE|7|DEL MAULE|3|LINARES|8|SAN JAVIER|3|2|3|1|29|29|315|308|28|-10|45|46|1|0|1|1|||||3.4|24.1|72.4|3.4|24.1|72.4|0
2017|4b|4839|9|ESCUELA BASICA COCHOLGUE|8|DEL BIOBÍO|3|CONCEPCIÓN|4|TOMÉ|2|1|1|2|7|8|245|237|0|-4|-5|-1|0|0|0|0|||||||||||0
2017|4b|6282|0|ESCUELA EL LAUREL|9|DE LA ARAUCANÍA|2|CAUTÍN|12|GORBEA|2|1|1|2|2|2|172|263|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|8203|1|ESCUELA RURAL SANTA ROSA|10|DE LOS LAGOS|4|CHILOÉ|7|PUQUELDÓN|1|1|1|2|9|9|307|290|-4|-6|57|52|0|0|1|1|||||||||||0
2017|4b|1041|3|ESCUELA PARTICULAR CAJON DE QUELEN|4|DE COQUIMBO|3|CHOAPA|2|SALAMANCA|3|2|1|2|5|5|258|255|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|5624|3|ESCUELA METRENCO|9|DE LA ARAUCANÍA|2|CAUTÍN|20|PADRE LAS CASAS|2|1|2|2|18|17|230|255|-11|11|-26|7|0|0|-1|0|||||55.6|33.3|11.1|47.1|23.5|29.4|0
2017|4b|22343|3|COLEGIO SAN SEBASTIAN|10|DE LOS LAGOS|3|LLANQUIHUE|4|CALBUCO|3|2|2|2|32|33|274|294|2|2|18|46|0|0|1|1|||||18.8|40.6|40.6|3|51.5|45.5|0
2017|4b|3703|6|ESCUELA ANTONIO MACHADO|8|DEL BIOBÍO|1|ÑUBLE|1|CHILLÁN|2|1|1|2|12|12|243|246|13|27|-7|8|0|1|0|0|||||41.7|33.3|25|50|41.7|8.3|0
2017|4b|5031|8|ESCUELA DR.ARNOLDO EBENSPERGER RICHTER|8|DEL BIOBÍO|4|ARAUCO|1|LEBU|2|1|1|1|11|11|250|225|-21|-19|0|-13|0|0|0|0|||||36.4|36.4|27.3|72.7|18.2|9.1|0
2017|4b|9869|8|ESCUELA BASICA REPUBLICA DE FRANCIA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|24|ESTACIÓN CENTRAL|2|1|2|1|20|18|229|234|6|15|-27|-14|0|0|-1|-1|||||55|30|15|61.1|33.3|5.6|0
2017|4b|4954|9|ESCUELA BASICA SANTA MARIA DE GUADALUPE|8|DEL BIOBÍO|3|CONCEPCIÓN|8|LOTA|2|1|1|1|16|17|245|252|-10|-7|-5|14|0|0|0|1|||||43.8|31.3|25|35.3|52.9|11.8|0
2017|4b|6305|3|ESCUELA DOMITILA PINNA PARRA|9|DE LA ARAUCANÍA|2|CAUTÍN|13|LONCOCHE|2|1|2|1|18|18|274|267|45|45|18|19|1|1|1|1|||||27.8|22.2|50|22.2|55.6|22.2|0
2017|4b|9508|7|COLEGIO PARTICULAR POBL. ALESSANDRI|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|22|PEDRO AGUIRRE CERDA|3|2|2|1|13|13|279|280|4|9|23|32|0|0|1|1|||||23.1|30.8|46.2|15.4|53.8|30.8|0
2017|4b|1018|9|ESCUELA EL TAMBO|4|DE COQUIMBO|3|CHOAPA|2|SALAMANCA|2|1|2|2|12|12|241|234|0|0|-15|-14|0|0|-1|-1|||1|1|58.3|16.7|25|83.3|8.3|8.3|0
2017|4b|8180|9|ESCUELA RURAL ALAO|10|DE LOS LAGOS|4|CHILOÉ|6|QUINCHAO|1|1|1|2|6|6|241|241|0|0|-9|3|0|0|0|0|||1|1|||||||0
2017|4b|1072|3|ESCUELA PARTICULAR INFIERNILLO|4|DE COQUIMBO|3|CHOAPA|3|LOS VILOS|3|2|2|2|2|2|297|297|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|10905|3|ESCUELA BASICA FUERTE BAQUEDANO|1|DE TARAPACÁ|4|TAMARUGAL|6|POZO ALMONTE|1|1|3|2|26|26|251|228|-15|-36|-19|-34|0|-1|-1|-1|||||46.2|34.6|19.2|65.4|34.6|0|0
2017|4b|3749|4|ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRETE|8|DEL BIOBÍO|1|ÑUBLE|2|SAN CARLOS|2|1|1|1|11|11|274|248|10|-17|24|10|0|0|1|0|||||0|63.6|36.4|54.5|36.4|9.1|0
2017|4b|826|5|ESCUELA BASICA HACIENDA VALDIVIA|4|DE COQUIMBO|2|LIMARÍ|3|MONTE PATRIA|2|1|3|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0
2017|4b|9654|7|ESCUELA PARTICULAR FRANCISCO RAMIREZ|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|18|SAN RAMÓN|3|2|3|1|130|128|343|352|-4|14|73|90|0|1|1|1|||||0|1.5|98.5|0|.8|99.2|0
2017|4b|25143|7|COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|4|HUECHURABA|4|3|5|1|125|125|324|320|20|-2|21|23|1|0|1|1|||||1.6|10.4|88|0|27.2|72.8|0
2017|4b|2300|0|ESCUELA LA ISLA EMMA ESCOBAR DE LAGOS|6|DEL LIBERTADOR BERNARDO OHIGGINS|1|CACHAPOAL|8|RENGO|2|1|1|1|22|22|265|240|32|40|15|2|1|1|1|0|||||31.8|27.3|40.9|36.4|59.1|4.5|0
2017|4b|2398|1|ESCUELA SUBTTE. ARTURO PEREZ CANTO|6|DEL LIBERTADOR BERNARDO OHIGGINS|1|CACHAPOAL|14|COLTAUCO|2|1|1|2|12|12|258|248|15|-5|8|10|0|0|0|0|||||50|16.7|33.3|50|41.7|8.3|0
2017|4b|24997|1|ESCUELA SANTA MARIA DE PENALOLEN|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|13|PEÑALOLÉN|1|1|1|1|30|28|253|254|15|-1|3|16|1|0|0|1|||||36.7|40|23.3|42.9|39.3|17.9|0
2017|4b|26202|1|ESCUELA ESP. MI MUNDO EN PALABRAS DE BUIN|13|METROPOLITANA DE SANTIAGO|4|MAIPO|2|BUIN|3|2|2|1|19|17|216|222|-23|-6|-40|-26|-1|0|-1|-1|||||63.2|21.1|15.8|94.1|0|5.9|0
2017|4b|1095|2|ESCUELA BASICA SARGENTO ALDEA|4|DE COQUIMBO|3|CHOAPA|4|CANELA|2|1|4|2|2|2|266|271|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|849|4|ESCUELA BASICA JUANITA FERNANDEZ SOLAR|4|DE COQUIMBO|2|LIMARÍ|4|COMBARBALÁ|2|1|2|2|13|13|272|280|25|60|16|32|0|1|1|1|||||38.5|15.4|46.2|15.4|46.2|38.5|0
2017|4b|3726|5|COLEGIO CRISTIANO HOREB|8|DEL BIOBÍO|1|ÑUBLE|21|CHILLÁN VIEJO|3|2|1|1|27|28|210|218|-37|-26|-40|-20|-1|-1|-1|-1|||||74.1|18.5|7.4|71.4|28.6|0|0
2017|4b|7587|6|ESCUELA RURAL PUÑINQUE|10|DE LOS LAGOS|2|OSORNO|7|SAN JUAN DE LA COSTA|2|1|1|2|2|2|291|210|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|8349|6|ESCUELA PEDRO QUINTANA MANSILA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|1|COYHAIQUE|1|COYHAIQUE|2|1|3|1|56|52|268|267|32|39|-2|5|1|1|0|0|||||30.4|32.1|37.5|21.2|53.8|25|0
2017|4b|2876|2|ESCUELA EUGENIO TAGLE VALDES|7|DEL MAULE|1|CURICÓ|5|SAGRADA FAMILIA|2|1|1|2|16|16|244|255|11|2|-6|17|0|0|0|1|||||62.5|12.5|25|43.8|31.3|25|0
2017|4b|955|5|ESCUELA VILLA LOS CORRALES|4|DE COQUIMBO|2|LIMARÍ|5|PUNITAQUI|2|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|2|2|||||||0
2017|4b|3872|5|ESCUELA JOSE TOHA SOLDEVILLA|8|DEL BIOBÍO|1|ÑUBLE|6|PINTO|2|1|2|2|18|19|246|259|41|39|-10|11|1|1|0|1|||||38.9|44.4|16.7|36.8|52.6|10.5|0
2017|4b|4785|6|COLEGIO SANTA BERNARDITA|8|DEL BIOBÍO|3|CONCEPCIÓN|2|TALCAHUANO|3|2|4|1|58|58|289|272|14|-4|4|-5|1|0|0|0|||||13.8|31|55.2|29.3|41.4|29.3|0
2017|4b|25014|7|CENTRO DE EDUCACION PAULA JARAQUEMADA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|18|SAN RAMÓN|3|2|1|1|30|33|268|279|-26|-23|18|41|-1|-1|1|1|||||33.3|23.3|43.3|18.2|36.4|45.5|0
2017|4b|4204|8|ESCUELA BASICA MILLANTU|8|DEL BIOBÍO|2|BIOBÍO|1|LOS ÁNGELES|2|1|1|2|26|25|214|220|-19|-36|-36|-18|0|-1|-1|-1|||||69.2|26.9|3.8|72|16|12|0
2017|4b|1891|0|ESCUELA BASICA JORGE ROCK LARA|5|DE VALPARAÍSO|8|MARGA MARGA|3|QUILPUÉ|1|1|2|1|13|16|221|224|1|-10|-35|-24|0|0|-1|-1|||||61.5|38.5|0|75|25|0|0
2017|4b|25406|1|ESCUELA ESPECIAL MARIO BAEZA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|26|MAIPÚ|3|2|3|1|29|29|260|260|15|22|-10|-2|0|1|-1|0|||||31|34.5|34.5|34.5|37.9|27.6|0
2017|4b|8094|2|ESCUELA RURAL CAIPULLI|10|DE LOS LAGOS|4|CHILOÉ|2|ANCUD|1|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|2|2|||||||0
2017|4b|3766|4|ESCUELA QUINQUEHUA|8|DEL BIOBÍO|1|ÑUBLE|2|SAN CARLOS|2|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0
2017|4b|1264|5|LICEO SAN FELIPE|5|DE VALPARAÍSO|3|SAN FELIPE DE ACONCAGUA|1|SAN FELIPE|2|1|2|1|15|15|285|238|18|4|29|-10|0|0|1|0|||||6.7|46.7|46.7|53.3|46.7|0|0
2017|4b|9422|6|ESCUELA CENTRO EDUC. REP. MEXICANA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|22|PEDRO AGUIRRE CERDA|2|1|3|1|17|22|234|213|10|2|-36|-49|0|0|-1|-1|||||47.1|41.2|11.8|72.7|22.7|4.5|0
2017|4b|17875|6|COLEGIO SAN JOAQUIN|8|DEL BIOBÍO|3|CONCEPCIÓN|1|CONCEPCIÓN|3|2|2|1|49|45|240|236|-35|-32|-16|-12|-1|-1|-1|-1|||||55.1|24.5|20.4|66.7|20|13.3|0
2017|4b|22203|8|COLEGIO LACUY|10|DE LOS LAGOS|4|CHILOÉ|2|ANCUD|3|2|1|2|6|7|230|166|0|0|-20|-72|0|0|-1|-1|||1|1|||||||0
2017|4b|26033|9|COLEGIO  SAN CARLOS DE QUILICURA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|32|QUILICURA|3|2|4|1|146|147|286|297|4|0|1|20|0|0|0|1|||||15.8|29.5|54.8|6.8|41.5|51.7|0
2017|4b|8234|1|ESCUELA RURAL MIRAFLORES|10|DE LOS LAGOS|4|CHILOÉ|8|CHONCHI|1|1|2|2|0|1||0||0||0||0||0|1|1|2|2|||||||0
2017|4b|657|2|ESCUELA LUIS CRUZ MARTINEZ|4|DE COQUIMBO|1|ELQUI|4|ANDACOLLO|2|1|2|1|19|19|249|230|5|7|-7|-18|0|0|0|-1|||||42.1|31.6|26.3|57.9|26.3|15.8|0
2017|4b|8984|2|COLEGIO TREWHELA´S ENGLISH SCHOOL|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|6|PROVIDENCIA|4|3|5|1|85|84|318|308|-1|-12|15|11|0|0|1|1|||||4.7|14.1|81.2|4.8|27.4|67.9|0
2017|4b|22312|3|ESCUELA HUILLON|14|DE LOS RÍOS|1|VALDIVIA|7|MÁFIL|3|2|2|2|9|10|258|233|19|17|2|-15|0|0|0|-1||||||||60|30|10|0
2017|4b|1001|4|ESCUELA PARTICULAR HERMINIA RAMOS|4|DE COQUIMBO|3|CHOAPA|1|ILLAPEL|3|2|2|2|4|4|223|239|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|2083|4|ESC.PART.  SAN MIGUEL ARCANGEL|5|DE VALPARAÍSO|6|SAN ANTONIO|4|EL QUISCO|3|2|2|1|37|34|248|246|-18|-1|-8|-2|-1|0|-1|0|||||43.2|27|29.7|52.9|29.4|17.6|0
2017|4b|9230|4|COLEGIO ISABEL LA CATOLICA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|10|ÑUÑOA|4|3|5|1|26|26|303|294|29|45|0|-3|1|1|0|0|||||3.8|34.6|61.5|19.2|26.9|53.8|0
